Order_ID,Order_Date,Customer_Name,Gender,Age,City,State,Region,Product,Category,Sub_Category,Salesperson,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Payment_Mode,Order_Status,Delivery_Status
ORD00454,2025-07-12,Rohan Desai,Female,56,Bengaluru,Karnataka,South,Dining Table,Furniture,Dining,Vivaan Desai,1,19700.0,20,15760.0,1309.93,Debit Card,Completed,Delivered
ORD00455,2025-11-02,Rohan Joshi,Male,30,Bhopal,Madhya Pradesh,Central,Sofa,Furniture,Living Room,Meera Mehta,1,57600.0,5,54720.0,7046.11,Net Banking,Completed,Delivered
ORD00456,2025-08-07,Arjun Patel,Male,45,Mysuru,Karnataka,South,Backpack,Fashion,Bags,Meera Mehta,4,2600.0,10,9360.0,-1046.43,Net Banking,Returned,Returned
ORD00457,2025-12-19,Rohan Verma,Male,20,Patna,Bihar,East,Smartwatch,Accessories,Wearables,Riya Desai,1,17400.0,5,16530.0,1523.45,Credit Card,Completed,Delayed
ORD00458,2025-06-21,Arjun Joshi,Male,51,Udaipur,Rajasthan,North,Microwave,Appliances,Kitchen Appliances,Vivaan Desai,3,20100.0,10,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00459,2025-04-28,Rohan Verma,Male,59,Indore,Madhya Pradesh,Central,Washing Machine,Appliances,Laundry Appliances,Riya Desai,3,30200.0,10,81540.0,4142.55,Net Banking,Completed,In Transit
ORD00460,2025-09-03,Diya Desai,Male,24,Udaipur,Rajasthan,North,Backpack,Fashion,Bags,Aarav Shah,3,1800.0,10,4860.0,716.03,Net Banking,Completed,Delivered
ORD00461,2025-06-01,Anaya Mehta,Female,22,Jaipur,Rajasthan,North,Running Shoes,Fashion,Footwear,Diya Patel,4,6900.0,20,22080.0,3529.52,UPI,Completed,Delivered
ORD00462,2025-07-07,Kabir Singh,Male,52,Chandigarh,Chandigarh,North,Bed,Furniture,Bedroom,Ishita Shah,2,29800.0,15,50660.0,2622.97,Cash,Completed,In Transit
ORD00463,2025-12-08,Arjun Joshi,Female,49,Chennai,Tamil Nadu,South,Bed,Furniture,Bedroom,Diya Patel,4,23400.0,5,88920.0,7174.03,Debit Card,Completed,Delivered
ORD00464,2025-07-20,Ishita Mehta,Female,25,Bhopal,Madhya Pradesh,Central,Watch,Accessories,Watches,Rohan Mehta,4,7600.0,20,24320.0,2392.25,Net Banking,Completed,Delivered
ORD00465,2025-10-06,Ishita Singh,Female,37,Pune,Maharashtra,West,Jeans,Fashion,Clothing,Ishita Shah,4,3800.0,15,12920.0,2139.18,UPI,Completed,Delivered
ORD00466,2025-03-15,Arjun Patel,Male,47,Lucknow,Uttar Pradesh,North,Laptop,Electronics,Computers,Riya Desai,1,46900.0,20,37520.0,2813.76,Cash,Completed,Delivered
ORD00467,2025-02-13,Riya Mehta,Male,31,Delhi,Delhi,North,Sofa,Furniture,Living Room,Ishita Shah,3,48400.0,0,145200.0,8469.85,Cash,Completed,Delivered
ORD00468,2025-09-26,Aarav Singh,Female,19,Kochi,Kerala,South,Headphones,Electronics,Accessories,Anaya Joshi,3,1900.0,20,4560.0,268.86,UPI,Completed,Delivered
ORD00469,2025-06-01,Ishita Joshi,Male,52,Bhopal,Madhya Pradesh,Central,Smartwatch,Accessories,Wearables,Rohan Mehta,3,8900.0,15,22695.0,2636.88,Credit Card,Completed,Delivered
ORD00470,2025-11-30,Anaya Kapoor,Male,44,Pune,Maharashtra,West,Microwave,Appliances,Kitchen Appliances,Ishita Shah,3,11800.0,10,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD00471,2025-11-04,Anaya Patel,Female,60,Jaipur,Rajasthan,North,Backpack,Fashion,Bags,Riya Desai,3,3200.0,25,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00472,2025-02-08,Anaya Singh,Male,58,Mysuru,Karnataka,South,Headphones,Electronics,Accessories,Kabir Joshi,3,6700.0,25,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD00473,2025-01-05,Rohan Mehta,Female,28,Hyderabad,Telangana,South,Running Shoes,Fashion,Footwear,Arjun Patel,2,2400.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD00474,2025-01-20,Ishita Shah,Male,51,Bengaluru,Karnataka,South,Dining Table,Furniture,Dining,Diya Patel,4,34300.0,0,137200.0,14873.15,Credit Card,Completed,Delivered
ORD00475,2025-03-30,Ishita Joshi,Male,46,Hyderabad,Telangana,South,Air Conditioner,Appliances,Cooling,Meera Mehta,1,52800.0,5,50160.0,6558.11,Credit Card,Completed,Delivered
ORD00476,2025-08-31,Vivaan Kapoor,Male,27,Patna,Bihar,East,Laptop,Electronics,Computers,Riya Desai,2,66100.0,0,132200.0,-4980.52,Credit Card,Returned,Returned
ORD00477,2025-11-11,Kabir Verma,Male,45,Hyderabad,Telangana,South,Watch,Accessories,Watches,Vivaan Desai,1,2900.0,10,2610.0,428.11,UPI,Completed,Delivered
ORD00478,2025-08-14,Ishita Desai,Male,32,Patna,Bihar,East,Running Shoes,Fashion,Footwear,Riya Desai,3,2700.0,10,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00479,2025-04-07,Anaya Mehta,Female,28,Chandigarh,Chandigarh,North,Sofa,Furniture,Living Room,Aarav Shah,5,62200.0,5,295450.0,32594.06,Cash,Completed,In Transit
ORD00480,2025-04-13,Rohan Singh,Male,42,Nagpur,Maharashtra,West,Jeans,Fashion,Clothing,Ishita Shah,2,1400.0,15,2380.0,391.06,Credit Card,Completed,Delivered
ORD00481,2025-01-10,Ishita Desai,Female,29,Chandigarh,Chandigarh,North,Smartphone,Electronics,Mobiles,Anaya Joshi,2,15400.0,10,27720.0,1584.56,Credit Card,Completed,Delivered
ORD00482,2025-08-24,Ishita Singh,Female,25,Bhopal,Madhya Pradesh,Central,T-Shirt,Fashion,Clothing,Vivaan Desai,1,2500.0,15,2125.0,294.79,UPI,Completed,Delivered
ORD00483,2025-11-07,Meera Verma,Male,38,Indore,Madhya Pradesh,Central,Laptop,Electronics,Computers,Diya Patel,5,50600.0,15,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD00484,2025-01-21,Arjun Verma,Female,38,Nagpur,Maharashtra,West,Washing Machine,Appliances,Laundry Appliances,Meera Mehta,1,59200.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD00485,2025-10-19,Ishita Verma,Female,54,Kolkata,West Bengal,East,Watch,Accessories,Watches,Ishita Shah,1,8600.0,10,7740.0,-759.28,Net Banking,Returned,Returned
ORD00486,2025-03-14,Vivaan Shah,Male,44,Udaipur,Rajasthan,North,Microwave,Appliances,Kitchen Appliances,Meera Mehta,5,7300.0,0,36500.0,-1761.37,Net Banking,Returned,Returned
ORD00487,2025-05-15,Vivaan Patel,Female,53,Chandigarh,Chandigarh,North,Backpack,Fashion,Bags,Kabir Joshi,3,3900.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD00488,2025-05-05,Rohan Kapoor,Female,23,Kolkata,West Bengal,East,Smartphone,Electronics,Mobiles,Vivaan Desai,1,52200.0,10,46980.0,5481.09,Cash,Completed,Delivered
ORD00489,2025-04-26,Aarav Desai,Male,47,Kochi,Kerala,South,Smartphone,Electronics,Mobiles,Kabir Joshi,4,47700.0,10,171720.0,22883.09,UPI,Completed,Delivered
ORD00490,2025-02-28,Meera Verma,Male,32,Kolkata,West Bengal,East,Office Chair,Furniture,Office,Kabir Joshi,4,4700.0,10,16920.0,2515.45,Credit Card,Completed,Delivered
ORD00491,2025-10-24,Diya Singh,Female,40,Ahmedabad,Gujarat,West,T-Shirt,Fashion,Clothing,Arjun Patel,2,1100.0,10,1980.0,141.58,UPI,Completed,Delivered
ORD00492,2025-04-27,Anaya Joshi,Female,49,Vadodara,Gujarat,West,Bed,Furniture,Bedroom,Aarav Shah,1,55000.0,0,55000.0,9234.95,Credit Card,Completed,Delivered
ORD00493,2025-08-04,Rohan Kapoor,Male,54,Vadodara,Gujarat,West,Jacket,Fashion,Clothing,Vivaan Desai,4,2700.0,0,10800.0,1260.62,Credit Card,Completed,Delivered
ORD00494,2025-10-27,Anaya Verma,Male,56,Mumbai,Maharashtra,West,Television,Electronics,Home Entertainment,Ishita Shah,4,78400.0,10,282240.0,27537.28,UPI,Completed,Delivered
ORD00495,2025-06-25,Diya Joshi,Female,31,Bhopal,Madhya Pradesh,Central,Jacket,Fashion,Clothing,Aarav Shah,4,5300.0,15,18020.0,-1094.85,Net Banking,Returned,Returned
ORD00496,2025-01-29,Anaya Joshi,Male,31,Delhi,Delhi,North,T-Shirt,Fashion,Clothing,Arjun Patel,3,2100.0,0,6300.0,1016.96,UPI,Completed,In Transit
ORD00497,2025-04-10,Aarav Shah,Female,26,Pune,Maharashtra,West,Backpack,Fashion,Bags,Kabir Joshi,2,4300.0,20,6880.0,1196.22,UPI,Completed,Delivered
ORD00498,2025-08-30,Anaya Patel,Male,56,Kochi,Kerala,South,Jeans,Fashion,Clothing,Rohan Mehta,1,2200.0,15,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00499,2025-07-15,Ishita Desai,Male,31,Bengaluru,Karnataka,South,Washing Machine,Appliances,Laundry Appliances,Aarav Shah,5,45200.0,20,180800.0,28305.69,Net Banking,Completed,Delayed
ORD00500,2025-02-01,Kabir Patel,Male,20,Pune,Maharashtra,West,Microwave,Appliances,Kitchen Appliances,Diya Patel,4,20900.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD00501,2025-05-10,Rohan Singh,Male,58,Vadodara,Gujarat,West,Sofa,Furniture,Living Room,Diya Patel,2,37000.0,10,66600.0,6933.12,UPI,Completed,Delivered
ORD00502,2025-02-24,Arjun Singh,Male,30,Chennai,Tamil Nadu,South,Jeans,Fashion,Clothing,Rohan Mehta,5,2900.0,15,12325.0,1194.35,Credit Card,Completed,Delivered
ORD00503,2025-05-26,Diya Patel,Male,53,Nagpur,Maharashtra,West,Office Chair,Furniture,Office,Meera Mehta,4,12300.0,20,39360.0,5626.27,UPI,Completed,Delivered
ORD00504,2025-10-08,Anaya Verma,Male,22,Hyderabad,Telangana,South,Watch,Accessories,Watches,Meera Mehta,3,11400.0,10,30780.0,2189.27,Debit Card,Completed,Delayed
ORD00505,2025-01-16,Aarav Singh,Male,24,Jaipur,Rajasthan,North,Sunglasses,Accessories,Eyewear,Riya Desai,2,700.0,10,1260.0,86.84,UPI,Completed,In Transit
ORD00506,2025-10-06,Aarav Mehta,Male,60,Jaipur,Rajasthan,North,Refrigerator,Appliances,Kitchen Appliances,Diya Patel,2,55300.0,15,94010.0,12004.35,UPI,Completed,Delivered
ORD00507,2025-02-19,Ishita Kapoor,Female,59,Indore,Madhya Pradesh,Central,Running Shoes,Fashion,Footwear,Meera Mehta,1,4100.0,10,3690.0,-207.34,Credit Card,Returned,Returned
ORD00508,2025-05-30,Riya Kapoor,Female,23,Udaipur,Rajasthan,North,Microwave,Appliances,Kitchen Appliances,Riya Desai,4,10500.0,10,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00509,2025-07-02,Riya Desai,Male,26,Vadodara,Gujarat,West,Jeans,Fashion,Clothing,Anaya Joshi,3,1700.0,10,4590.0,784.39,Credit Card,Completed,Delivered
ORD00510,2025-07-11,Ishita Singh,Male,36,Chennai,Tamil Nadu,South,Smartphone,Electronics,Mobiles,Rohan Mehta,3,61400.0,5,174990.0,10665.24,Credit Card,Completed,Delayed
ORD00511,2025-04-02,Aarav Mehta,Male,46,Udaipur,Rajasthan,North,Smartwatch,Accessories,Wearables,Diya Patel,4,12500.0,5,47500.0,-3475.4,UPI,Returned,Returned
ORD00512,2025-01-29,Riya Kapoor,Male,32,Udaipur,Rajasthan,North,Smartphone,Electronics,Mobiles,Riya Desai,5,25200.0,25,94500.0,11276.69,Net Banking,Completed,Delayed
ORD00513,2025-10-09,Rohan Verma,Male,20,Indore,Madhya Pradesh,Central,Dining Table,Furniture,Dining,Riya Desai,1,53500.0,10,48150.0,4090.41,Cash,Completed,Delayed
ORD00514,2025-10-10,Aarav Desai,Female,23,Indore,Madhya Pradesh,Central,Laptop,Electronics,Computers,Arjun Patel,5,69900.0,5,332025.0,43524.06,Debit Card,Completed,Delivered
ORD00515,2025-10-29,Diya Verma,Female,40,Mumbai,Maharashtra,West,Running Shoes,Fashion,Footwear,Vivaan Desai,1,6500.0,0,6500.0,507.19,UPI,Completed,In Transit
ORD00516,2025-01-31,Rohan Joshi,Male,40,Mysuru,Karnataka,South,Refrigerator,Appliances,Kitchen Appliances,Kabir Joshi,3,52100.0,10,140670.0,12035.79,UPI,Completed,Delivered
ORD00517,2025-12-07,Anaya Desai,Male,37,Udaipur,Rajasthan,North,Headphones,Electronics,Accessories,Ishita Shah,2,5700.0,15,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD00518,2025-10-18,Kabir Shah,Female,47,Surat,Gujarat,West,Washing Machine,Appliances,Laundry Appliances,Vivaan Desai,1,25000.0,15,21250.0,3438.09,Credit Card,Completed,Delivered
ORD00519,2025-03-10,Anaya Singh,Female,57,Delhi,Delhi,North,Running Shoes,Fashion,Footwear,Ishita Shah,1,5900.0,15,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00520,2025-03-30,Riya Singh,Female,49,Kochi,Kerala,South,Smartwatch,Accessories,Wearables,Meera Mehta,4,15100.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD00521,2025-11-15,Anaya Shah,Male,39,Hyderabad,Telangana,South,Sofa,Furniture,Living Room,Kabir Joshi,2,15900.0,10,28620.0,2755.78,Debit Card,Completed,In Transit
ORD00522,2025-01-29,Riya Patel,Male,31,Kochi,Kerala,South,Backpack,Fashion,Bags,Aarav Shah,2,4000.0,10,7200.0,630.63,UPI,Completed,Delivered
ORD00523,2025-03-18,Arjun Verma,Female,40,Bhopal,Madhya Pradesh,Central,Office Chair,Furniture,Office,Aarav Shah,1,9000.0,10,8100.0,-861.34,Cash,Returned,Returned
ORD00524,2025-03-25,Vivaan Patel,Male,21,Kochi,Kerala,South,Sofa,Furniture,Living Room,Riya Desai,1,66400.0,15,56440.0,4570.73,UPI,Completed,In Transit
ORD00525,2025-01-12,Riya Verma,Male,38,Mysuru,Karnataka,South,Jacket,Fashion,Clothing,Diya Patel,2,2900.0,10,5220.0,284.86,UPI,Completed,Delivered
ORD00526,2025-04-13,Ishita Mehta,Male,18,Indore,Madhya Pradesh,Central,Backpack,Fashion,Bags,Vivaan Desai,1,2600.0,5,2470.0,189.64,UPI,Completed,Delivered
ORD00527,2025-11-11,Riya Singh,Male,46,Surat,Gujarat,West,T-Shirt,Fashion,Clothing,Riya Desai,5,2200.0,5,10450.0,-486.14,UPI,Returned,Returned
ORD00528,2025-01-25,Ishita Mehta,Male,49,Kolkata,West Bengal,East,Microwave,Appliances,Kitchen Appliances,Anaya Joshi,4,8500.0,5,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00529,2025-12-21,Vivaan Joshi,Male,28,Kochi,Kerala,South,Refrigerator,Appliances,Kitchen Appliances,Aarav Shah,2,48200.0,10,86760.0,12556.15,Cash,Completed,Delivered
ORD00530,2025-12-30,Diya Mehta,Female,37,Mumbai,Maharashtra,West,Sunglasses,Accessories,Eyewear,Anaya Joshi,4,4400.0,15,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00531,2025-02-19,Vivaan Patel,Female,27,Kochi,Kerala,South,Washing Machine,Appliances,Laundry Appliances,Rohan Mehta,3,55700.0,10,150390.0,9638.8,Net Banking,Completed,In Transit
ORD00532,2025-01-15,Riya Mehta,Male,39,Mysuru,Karnataka,South,Bed,Furniture,Bedroom,Vivaan Desai,4,20300.0,15,69020.0,9552.11,UPI,Completed,Delivered
ORD00533,2025-05-26,Vivaan Patel,Male,25,Hyderabad,Telangana,South,Watch,Accessories,Watches,Rohan Mehta,5,13500.0,0,67500.0,5171.41,UPI,Completed,Delivered
ORD00534,2025-12-03,Diya Singh,Female,24,Bhopal,Madhya Pradesh,Central,Office Chair,Furniture,Office,Aarav Shah,2,16400.0,0,32800.0,2368.35,UPI,Completed,Delivered
ORD00535,2025-01-24,Ishita Kapoor,Male,35,Nagpur,Maharashtra,West,Sunglasses,Accessories,Eyewear,Kabir Joshi,3,1600.0,15,4080.0,-409.82,Net Banking,Returned,Returned
ORD00536,2025-08-08,Diya Kapoor,Female,25,Jaipur,Rajasthan,North,Air Conditioner,Appliances,Cooling,Riya Desai,5,76000.0,15,323000.0,48368.05,Net Banking,Completed,Delayed
ORD00537,2025-10-20,Riya Shah,Female,24,Jaipur,Rajasthan,North,Television,Electronics,Home Entertainment,Meera Mehta,3,85600.0,0,256800.0,17961.54,UPI,Completed,Delivered
ORD00538,2025-07-16,Ishita Joshi,Male,48,Delhi,Delhi,North,Jeans,Fashion,Clothing,Riya Desai,5,1700.0,25,6375.0,612.9,Net Banking,Completed,Delivered
ORD00539,2025-10-17,Arjun Kapoor,Female,36,Chandigarh,Chandigarh,North,Jacket,Fashion,Clothing,Riya Desai,4,5800.0,20,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00540,2025-12-01,Arjun Singh,Female,44,Chandigarh,Chandigarh,North,Watch,Accessories,Watches,Meera Mehta,1,3800.0,15,3230.0,199.89,UPI,Completed,Delivered
ORD00541,2025-10-13,Riya Mehta,Female,20,Mumbai,Maharashtra,West,Sunglasses,Accessories,Eyewear,Vivaan Desai,3,4600.0,15,11730.0,-579.36,Net Banking,Returned,Returned
ORD00542,2025-09-15,Diya Shah,Male,50,Mysuru,Karnataka,South,Jacket,Fashion,Clothing,Riya Desai,2,2100.0,20,3360.0,300.38,Credit Card,Completed,Delivered
ORD00543,2025-06-04,Rohan Verma,Male,60,Jaipur,Rajasthan,North,Refrigerator,Appliances,Kitchen Appliances,Anaya Joshi,4,54200.0,20,0.0,0.0,UPI,Cancelled,Cancelled
ORD00544,2025-11-06,Diya Singh,Female,42,Jaipur,Rajasthan,North,Refrigerator,Appliances,Kitchen Appliances,Rohan Mehta,1,44900.0,25,33675.0,3009.97,Credit Card,Completed,Delivered
ORD00545,2025-08-07,Ishita Desai,Female,57,Kolkata,West Bengal,East,Smartphone,Electronics,Mobiles,Diya Patel,3,49300.0,0,147900.0,22351.86,Credit Card,Completed,Delivered
ORD00546,2025-04-23,Kabir Shah,Male,30,Hyderabad,Telangana,South,Backpack,Fashion,Bags,Vivaan Desai,1,2700.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD00547,2025-08-21,Kabir Shah,Male,28,Pune,Maharashtra,West,Dining Table,Furniture,Dining,Riya Desai,3,33900.0,10,91530.0,9648.97,UPI,Completed,Delivered
ORD00548,2025-11-29,Meera Mehta,Female,48,Bhopal,Madhya Pradesh,Central,Office Chair,Furniture,Office,Ishita Shah,4,11100.0,5,42180.0,3150.49,Cash,Completed,Delivered
ORD00549,2025-01-07,Arjun Joshi,Female,56,Mumbai,Maharashtra,West,Smartwatch,Accessories,Wearables,Riya Desai,5,17700.0,10,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00550,2025-04-03,Diya Desai,Female,45,Jaipur,Rajasthan,North,Sofa,Furniture,Living Room,Meera Mehta,1,65600.0,5,62320.0,9990.06,Credit Card,Completed,Delayed
ORD00551,2025-04-19,Arjun Desai,Male,54,Patna,Bihar,East,Dining Table,Furniture,Dining,Riya Desai,4,38500.0,5,146300.0,-7145.49,Net Banking,Returned,Returned
ORD00552,2025-04-29,Arjun Desai,Female,39,Pune,Maharashtra,West,Running Shoes,Fashion,Footwear,Meera Mehta,4,5300.0,15,18020.0,-1365.05,Credit Card,Returned,Returned
ORD00553,2025-12-28,Meera Singh,Male,46,Ahmedabad,Gujarat,West,Jeans,Fashion,Clothing,Diya Patel,1,5000.0,5,4750.0,-505.47,Net Banking,Returned,Returned
ORD00554,2025-03-31,Kabir Joshi,Male,29,Bhopal,Madhya Pradesh,Central,Jacket,Fashion,Clothing,Arjun Patel,3,5000.0,0,15000.0,-1141.32,Credit Card,Returned,Returned
ORD00555,2025-08-14,Anaya Mehta,Female,22,Udaipur,Rajasthan,North,Air Conditioner,Appliances,Cooling,Diya Patel,2,74300.0,15,126310.0,19408.01,Credit Card,Completed,Delivered
ORD00556,2025-11-10,Arjun Shah,Male,46,Patna,Bihar,East,Office Chair,Furniture,Office,Ishita Shah,2,16300.0,10,29340.0,3823.67,UPI,Completed,Delivered
ORD00557,2025-02-03,Ishita Joshi,Female,24,Jaipur,Rajasthan,North,Smartwatch,Accessories,Wearables,Riya Desai,3,5600.0,5,15960.0,2808.1,Credit Card,Completed,Delivered
ORD00558,2025-12-21,Aarav Mehta,Female,35,Kolkata,West Bengal,East,Air Conditioner,Appliances,Cooling,Aarav Shah,1,66100.0,5,62795.0,5974.79,Debit Card,Completed,Delivered
ORD00559,2025-08-01,Ishita Joshi,Female,36,Bengaluru,Karnataka,South,Office Chair,Furniture,Office,Rohan Mehta,3,11700.0,15,29835.0,3497.47,Credit Card,Completed,Delivered
ORD00560,2025-11-07,Arjun Kapoor,Male,53,Chandigarh,Chandigarh,North,Sunglasses,Accessories,Eyewear,Vivaan Desai,2,3800.0,15,6460.0,555.59,UPI,Completed,Delivered
ORD00561,2025-08-16,Rohan Singh,Female,30,Delhi,Delhi,North,Dining Table,Furniture,Dining,Arjun Patel,1,53400.0,10,48060.0,7658.07,UPI,Completed,Delivered
ORD00562,2025-01-15,Diya Singh,Male,28,Pune,Maharashtra,West,Air Conditioner,Appliances,Cooling,Diya Patel,1,72300.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD00563,2025-03-18,Arjun Kapoor,Male,19,Mysuru,Karnataka,South,Smartphone,Electronics,Mobiles,Kabir Joshi,5,21900.0,0,109500.0,15863.28,Net Banking,Completed,Delivered
ORD00564,2025-10-02,Arjun Patel,Female,23,Nagpur,Maharashtra,West,Air Conditioner,Appliances,Cooling,Aarav Shah,1,42500.0,15,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00565,2025-11-29,Aarav Shah,Male,37,Delhi,Delhi,North,Sofa,Furniture,Living Room,Aarav Shah,1,53300.0,15,45305.0,-1948.08,UPI,Returned,Returned
ORD00566,2025-06-02,Ishita Desai,Female,39,Kochi,Kerala,South,Sofa,Furniture,Living Room,Vivaan Desai,3,45500.0,0,136500.0,23774.58,UPI,Completed,Delivered
ORD00567,2025-02-25,Aarav Kapoor,Female,34,Nagpur,Maharashtra,West,Smartwatch,Accessories,Wearables,Vivaan Desai,5,11200.0,10,50400.0,7417.7,Net Banking,Completed,Delivered
ORD00568,2025-07-21,Ishita Joshi,Female,39,Kolkata,West Bengal,East,Jacket,Fashion,Clothing,Aarav Shah,4,4100.0,20,13120.0,2159.84,Credit Card,Completed,Delayed
ORD00569,2025-04-04,Rohan Singh,Male,31,Ahmedabad,Gujarat,West,Refrigerator,Appliances,Kitchen Appliances,Aarav Shah,2,35200.0,10,63360.0,-3621.0,Credit Card,Returned,Returned
ORD00570,2025-06-04,Arjun Singh,Female,54,Patna,Bihar,East,Office Chair,Furniture,Office,Ishita Shah,1,11300.0,0,11300.0,1767.51,Debit Card,Completed,In Transit
ORD00571,2025-08-15,Ishita Kapoor,Female,18,Kochi,Kerala,South,Sofa,Furniture,Living Room,Anaya Joshi,1,35400.0,10,31860.0,2859.16,UPI,Completed,Delivered
ORD00572,2025-11-10,Diya Shah,Female,41,Nagpur,Maharashtra,West,Office Chair,Furniture,Office,Kabir Joshi,4,11800.0,15,40120.0,6271.26,Net Banking,Completed,Delivered
ORD00573,2025-05-18,Anaya Joshi,Female,24,Udaipur,Rajasthan,North,Dining Table,Furniture,Dining,Diya Patel,4,41100.0,5,156180.0,17851.0,Credit Card,Completed,In Transit
ORD00574,2025-03-06,Vivaan Mehta,Female,18,Udaipur,Rajasthan,North,Smartphone,Electronics,Mobiles,Rohan Mehta,4,34200.0,5,129960.0,-4665.84,UPI,Returned,Returned
ORD00575,2025-10-19,Meera Kapoor,Male,28,Patna,Bihar,East,Television,Electronics,Home Entertainment,Meera Mehta,4,73400.0,5,278920.0,-15374.9,Cash,Returned,Returned
ORD00576,2025-06-12,Aarav Mehta,Male,46,Chennai,Tamil Nadu,South,Jacket,Fashion,Clothing,Vivaan Desai,5,3400.0,10,15300.0,-1361.54,Credit Card,Returned,Returned
ORD00577,2025-10-15,Riya Kapoor,Female,49,Delhi,Delhi,North,Dining Table,Furniture,Dining,Riya Desai,4,41300.0,5,156940.0,23967.42,Debit Card,Completed,Delivered
ORD00578,2025-03-14,Aarav Shah,Female,36,Bengaluru,Karnataka,South,Smartphone,Electronics,Mobiles,Anaya Joshi,1,42300.0,15,35955.0,2859.75,UPI,Completed,Delivered
ORD00579,2025-02-17,Ishita Mehta,Female,24,Chennai,Tamil Nadu,South,Television,Electronics,Home Entertainment,Vivaan Desai,1,40100.0,15,34085.0,2282.29,Credit Card,Completed,Delivered
ORD00580,2025-10-13,Aarav Patel,Male,37,Chandigarh,Chandigarh,North,Refrigerator,Appliances,Kitchen Appliances,Diya Patel,3,61500.0,0,184500.0,28091.2,UPI,Completed,Delivered
ORD00581,2025-07-20,Aarav Patel,Female,52,Bengaluru,Karnataka,South,Television,Electronics,Home Entertainment,Kabir Joshi,5,61600.0,20,246400.0,40781.5,Cash,Completed,Delivered
ORD00582,2025-02-10,Ishita Verma,Male,24,Bengaluru,Karnataka,South,Laptop,Electronics,Computers,Meera Mehta,2,72200.0,0,144400.0,14876.99,UPI,Completed,Delivered
ORD00583,2025-06-18,Vivaan Singh,Female,46,Udaipur,Rajasthan,North,Washing Machine,Appliances,Laundry Appliances,Riya Desai,2,65000.0,5,123500.0,15778.9,Net Banking,Completed,Delivered
ORD00584,2025-08-18,Rohan Verma,Female,54,Mumbai,Maharashtra,West,T-Shirt,Fashion,Clothing,Diya Patel,2,1100.0,10,1980.0,262.73,Credit Card,Completed,Delivered
ORD00585,2025-02-03,Arjun Shah,Female,50,Delhi,Delhi,North,Watch,Accessories,Watches,Diya Patel,1,8000.0,10,7200.0,616.85,Credit Card,Completed,Delivered
ORD00586,2025-12-20,Aarav Shah,Male,31,Bengaluru,Karnataka,South,Smartwatch,Accessories,Wearables,Riya Desai,1,4200.0,15,3570.0,296.69,Credit Card,Completed,Delayed
ORD00587,2025-01-20,Aarav Mehta,Female,26,Bhopal,Madhya Pradesh,Central,T-Shirt,Fashion,Clothing,Diya Patel,1,1400.0,10,1260.0,92.43,UPI,Completed,Delivered
ORD00588,2025-08-30,Ishita Kapoor,Female,47,Mumbai,Maharashtra,West,Television,Electronics,Home Entertainment,Diya Patel,2,80900.0,15,137530.0,16179.31,Credit Card,Completed,Delayed
ORD00589,2025-01-08,Vivaan Joshi,Female,22,Indore,Madhya Pradesh,Central,Bed,Furniture,Bedroom,Diya Patel,1,31400.0,20,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00590,2025-07-20,Riya Kapoor,Female,48,Nagpur,Maharashtra,West,Office Chair,Furniture,Office,Riya Desai,5,8000.0,10,36000.0,2581.33,UPI,Completed,Delivered
